Bin_ID,ELectoral_Area,Bin_Type,Irish_X,Irish_Y
WMS4613,MERCHANTS QUAY F,Cast Iron,314117.9229,233152.6659
WMS3567,WALKINSTOWN A,Class B,311299.1852,231435.9978
WMS4256,MOUNTJOY A,Cast Iron,316303.2561,234774.4822
WMS4222,ROTUNDA A,Cast Iron,315654.6212,235407.8387
WMS0900,PEMBROKE EAST C,Bigbelly Bin,319567.9318,231846.6684
WMS2138,BALLYGALL C,Class B,314775.5263,237960.9333
WMS3537,CLONTARF WEST B,Class B,318767.7464,237752.3344
WMS0056,CLONTARF EAST B,Class A,320930.0529,235892.102
WMS2856,BALLYBOUGH A,Class B,317018.287,235972.5396
WMS2697,BOTANIC A,Class B,315245.6254,237124.2464
WMS0309,ROTUNDA B,Class A,315617.2005,235146.3141
WMS0614,ROYAL EXCHANGE B,Class A,315856.0926,233588.3005
WMS4399,MANSION HOUSE A,Cast Iron,316616.8094,233945.7282
WMS3242,TERENURE A,Class B,314380.8907,231048.9211
WMS3582,CABRA EAST A,Class B,314799.6923,235865.1983
WMS2548,CLONTARF WEST C,Class B,318238.3688,237000.0772
WMS4517,MERCHANTS QUAY F,Cast Iron,313953.4812,232889.1418
WMS2153,BALLYGALL C,Class B,315467.1427,237960.273
WMS1086,ARRAN QUAY C,Bigbelly Bin,314777.2658,234329.0011
WMS2790,ASHTOWN B,Class B,311359.634,236865.3404
WMS3207,RATHMINES WEST E,Class B,314500.6147,230327.0901
WMS0516,MERCHANTS QUAY E,Class A,314672.896,232603.6369
WMS0819,MANSION HOUSE A,Class A,316498.6927,233766.48
WMS4444,PEMBROKE WEST B,Cast Iron,317848.2424,232428.541
WMS1041,ROYAL EXCHANGE A,Class A,315979.4967,233970.9674
WMS2029,FINGLAS NORTH C,Class B,312835.7256,239862.4996
WMS3440,DECIES,Class B,310071.8203,233457.5821
WMS0440,PEMBROKE EAST A,Class A,318114.242,233828.9987
WMS0401,NORTH CITY,Class A,315719.826,234305.431
WMS0428,INNS QUAY C,Class A,315004.9506,234192.6262
WMS0533,ROYAL EXCHANGE A,Class A,315497.2883,233381.188
WMS2547,GRACE PARK,Class B,318559.3325,237567.7798
WMS3555,BALLYBOUGH B,Class B,316382.7495,236033.8772
WMS3408,INCHICORE A,Class B,311719.1734,233243.9737
WMS3389,KILMAINHAM C,Class B,312473.0465,233454.5798
WMS0404,ROYAL EXCHANGE B,Class A,315874.0228,233668.0782
WMS2064,BALLYMUN F,Class B,314120.8031,239452.9098
WMS2379,PRIORSWOOD D,Class B,320228.6752,239524.3202
WMS0377,NORTH CITY,Class A,315687.1036,234465.1944
WMS2444,GRANGE C,Class B,322728.5077,239497.9872
WMS4595,MERCHANTS QUAY A,Cast Iron,315134.5855,234039.6883
WMS1372,GRANGE D,Bigbelly Bin,321917.2115,239191.6862
WMS0403,PEMBROKE EAST A,Class A,318198.2083,233775.625
WMS0478,ROYAL EXCHANGE A,Class A,315763.7424,234039.0623
WMS0648,ROYAL EXCHANGE B,Class A,315792.9845,233854.7467
WMS0313,ROTUNDA B,Class A,315575.8409,235038.1059
WMS1039,MANSION HOUSE A,Class A,315986.5682,234054.764
WMS0792,SOUTH DOCK,Class A,316831.7287,233375.7712
WMS3090,PEMBROKE EAST D,Class B,319928.0004,230609.4086
WMS0674,MANSION HOUSE B,Class A,316166.8633,233478.9206
WMS2158,BALLYGALL C,Class B,315449.2092,238402.5441
WMS2568,GRACE PARK,Class B,317602.6004,237053.6762
WMS2663,CLONTARF EAST B,Class B,320625.7685,236046.6022
WMS3170,RATHFARNHAM,Class B,315948.304,230366.4706
WMS3149,RATHMINES EAST B,Class B,316846.1413,231579.102
WMS4273,MOUNTJOY A,Cast Iron,316196.369,235052.2194
WMS0707,SAINT KEVINS,Class A,315622.1198,232981.6008
WMS1078,BALLYBOUGH A,Bigbelly Bin,316878.2112,235770.6917
WMS2113,BALLYGALL C,Class B,315447.4731,239051.928
WMS4141,BALLYBOUGH A,Cast Iron,316652.0727,235421.1245
WMS1033,NORTH CITY,Class A,315992.4089,234908.8211
WMS0173,NORTH CITY,Class A,316178.8324,234591.2994
WMS4082,CLONTARF EAST A,Cast Iron,321343.0926,238194.1878
WMS2737,CABRA EAST A,Class B,314081.5837,237019.1638
WMS0105,NORTH CITY,Class A,316316.7354,234702.1201
WMS3405,INCHICORE A,Class B,311562.5127,233064.2905
WMS2060,FINGLAS SOUTH D,Class B,312209.4367,237847.8712
WMS4542,DRUMFINN,Cast Iron,309756.5392,233683.9372
WMS3388,KILMAINHAM C,Class B,312450.4655,233462.1295
WMS0938,RATHMINES EAST D,Class A,316283.6441,231925.3426
WMS3129,PEMBROKE EAST D,Class B,318972.6257,231205.2218
WMS3275,KIMMAGE C,Class B,314413.1166,232486.0618
WMS2910,ARRAN QUAY B,Class B,314198.8118,235065.0907
WMS2415,AYRFIELD,Class B,320905.9176,239370.6118
WMS0466,ROYAL EXCHANGE A,Class A,315489.8757,234023.4771
WMS1361,AYRFIELD,Bigbelly Bin,320397.3408,239291.4205
WMS0510,ROYAL EXCHANGE A,Bigbelly Bin,315765.174,234200.5356
WMS2850,BALLYBOUGH B,Class B,316006.3951,235726.2991
WMS4058,PRIORSWOOD E,Cast Iron,318930.3037,240243.742
WMS4224,ROTUNDA A,Cast Iron,315829.1257,235364.0188
WMS2285,BEAUMONT D,Class B,318449.6692,238378.6029
WMS0218,NORTH CITY,Class A,315944.0484,234578.961
WMS2266,BEAUMONT B,Class B,317797.9881,238714.3295
WMS2660,CLONTARF EAST C,Class B,320151.4774,236368.5044
WMS2895,NORTH DOCK B,Cast Iron,318102.6596,235144.8238
WMS4500,USHERS C,Cast Iron,314246.6452,233719.9001
WMS4304,ROTUNDA B,Cast Iron,315491.8844,234761.5234
WMS4033,KILMORE A,Cast Iron,317720.6786,240445.8242
WMS0453,WOOD QUAY A,Class A,315174.3783,233901.4643
WMS3337,WALKINSTOWN A,Class B,311252.5846,231386.1256
WMS3181,RATHMINES WEST C,Class B,316133.4021,230646.7745
WMS1011,NORTH CITY,Class A,315725.8813,234885.4157
WMS2068,BALLYMUN F,Class B,314318.9481,239445.5754
WMS4406,MANSION HOUSE A,Cast Iron,316472.4797,234232.7926
WMS4343,SOUTH DOCK,Cast Iron,316433.3108,232781.2643
WMS4496,USHERS C,Cast Iron,314038.5197,233807.5068
WMS0721,SAINT KEVINS,Class A,315620.8331,232838.8209
WMS0988,MERCHANTS QUAY C,Class A,314629.865,233371.7831
WMS2274,BEAUMONT B,Class B,318246.4354,238647.5774
WMS0143,MOUNTJOY A,Class A,316361.6577,234813.7024
WMS2969,SOUTH DOCK,Class B,317560.8143,233858.2056
WMS4121,CABRA EAST A,Cast Iron,314362.991,237106.6602
WMS4333,SOUTH DOCK,Cast Iron,316715.8243,233229.9467
WMS1235,SOUTH DOCK,Bigbelly Bin,317743.1989,234257.6105
WMS3300,KIMMAGE C,Class B,314889.3523,232298.2227
WMS0260,NORTH CITY,Class A,315750.614,234631.9924
WMS1610,NORTH CITY,Class A,315683.9165,234845.056
WMS3390,KILMAINHAM C,Class B,312705.1594,233447.7104
WMS0857,MERCHANTS QUAY E,Class A,314723.1642,232631.8194
WMS4210,MOUNTJOY B,Cast Iron,316027.9332,235488.1478
WMS1380,NORTH CITY,Class A,315905.1861,234602.7696
WMS4497,USHERS C,Cast Iron,314117.1931,233716.8519
WMS4492,MERCHANTS QUAY B,Cast Iron,314976.2328,233675.0855
WMS1001,ROTUNDA B,Class A,315467.4299,234922.0355
WMS0156,BOTANIC C,Class A,315975.5979,236121.3734
WMS3200,RATHMINES WEST A,Class B,314813.6146,232103.1548
WMS0828,MANSION HOUSE A,Class A,316087.7299,234253.4584
WMS2629,CLONTARF EAST A,Class B,321260.2018,237973.9916
WMS0137,MOUNTJOY A,Class A,316465.8262,234842.8031
WMS3526,GRANGE A,Class B,321676.2332,240412.3169
WMS2035,FINGLAS NORTH B,Class B,312732.8237,239055.783
WMS3111,RATHMINES EAST B,Class B,317783.4015,231392.0934
WMS0652,ROYAL EXCHANGE B,Class A,315762.8519,233689.8004
WMS2684,DRUMCONDRA SOUTH A,Class B,316381.2248,237263.7153
WMS1177,SAINT KEVINS,Class A,316126.3325,233155.3517
WMS3507,PEMBROKE WEST A,Class B,317831.1063,232993.3609
WMS3171,RATHFARNHAM,Class B,316015.4184,230372.2094
WMS0386,NORTH CITY,Class A,315689.991,234446.1522
WMS1203,NORTH DOCK B,Bigbelly Bin,317916.5209,234386.447
WMS2551,CLONTARF WEST D,Class B,317928.1459,236370.5039
WMS3600,CLONTARF WEST A,Class B,319364.8019,238397.1358
WMS4109,GRACE PARK,Cast Iron,318447.8265,237373.5387
WMS2263,WHITEHALL D,Class B,317278.9564,238940.7497
WMS0312,ROTUNDA B,Class A,315546.9972,235068.1254
WMS3420,KILMAINHAM B,Class B,311495.9224,233719.3008
WMS1397,ROYAL EXCHANGE A,Bigbelly Bin,315559.8608,234192.2833
WMS0499,BALLYGALL C,Class A,315099.0954,239106.1839
WMS0301,ROTUNDA B,Class A,315795.286,235009.6424
WMS4322,WOOD QUAY A,Cast Iron,315159.7716,233484.4272
WMS0846,SOUTH DOCK,Class A,317046.5264,233954.1613
WMS3115,RATHMINES EAST B,Class B,317455.4555,231683.6443
WMS0374,NORTH CITY,Class A,315768.6361,234470.9226
WMS4404,MANSION HOUSE A,Cast Iron,316673.0708,234212.0462
WMS4240,ROTUNDA A,Cast Iron,315993.3837,235103.419
WMS0548,ROYAL EXCHANGE B,Class A,315614.1346,233771.3808
WMS4460,DRUMFINN,Cast Iron,309529.6015,234756.2388
WMS0746,MANSION HOUSE B,Class A,316309.7812,232936.9288
WMS3043,PEMBROKE EAST B,Class B,318308.8156,233070.3795
WMS0611,ROYAL EXCHANGE B,Class A,315821.4629,233605.9428
WMS2122,BALLYGALL B,Class B,314740.4284,238355.2771
WMS0850,MANSION HOUSE A,Class A,316864.8082,234000.3912
WMS0093,INNS QUAY B,Class A,315566.2472,235400.018
WMS0673,MANSION HOUSE B,Class A,316148.9381,233485.8535
WMS2733,CABRA EAST A,Class B,314404.5091,236862.1379
WMS2386,GRANGE A,Class B,321031.0815,240571.7998
WMS4049,BEAUMONT B,Cast Iron,318818.9374,239028.171
WMS3477,CABRA EAST B,Class B,314354.6734,235893.6161
WMS2540,CLONTARF WEST B,Class B,318534.9561,237500.8841
WMS0190,NORTH CITY,Class A,316197.2656,234507.6006
WMS2293,BEAUMONT D,Class B,318752.219,238561.9454
WMS0969,CHAPELIZOD,Class A,310293.2532,234515.9269
WMS3468,HARMONSTOWN A,Class B,319678.0431,238752.5916
WMS4125,ARRAN QUAY E,Class B,313820.9969,235365.859
WMS0628,MANSION HOUSE B,Class A,315942.5679,233780.4961
WMS2771,CABRA WEST D,Class B,313085.0086,236030.7122
WMS0107,NORTH DOCK C,Class A,316366.7342,234634.6768
WMS3080,PEMBROKE EAST E,Class B,318391.4347,232067.0786
WMS3407,INCHICORE A,Class B,311650.0262,233169.1189
WMS3490,ARRAN QUAY E,Class B,314020.8056,235372.6551
WMS0449,WOOD QUAY A,Class A,315197.0294,234116.8199
WMS2275,BEAUMONT B,Class B,318514.2546,238596.089
WMS2656,CLONTARF EAST D,Class B,318980.3331,236196.0271
WMS4214,ROTUNDA A,Cast Iron,315902.1306,235383.0565
WMS0906,PEMBROKE WEST B,Bigbelly Bin,317709.4964,232607.4438
WMS0298,NORTH CITY,Class A,315529.911,234372.8408
WMS1155,MOUNTJOY A,Bigbelly Bin,316612.39,234962.406
WMS0991,MERCHANTS QUAY A,Class A,315046.8948,234114.4292
WMS2845,FINGLAS SOUTH C,Class B,312941.8767,238183.3743
WMS4019,BALLYGALL A,Cast Iron,313202.7573,238995.6763
WMS0145,MOUNTJOY A,Class A,316311.2288,234784.6196
WMS0076,NORTH DOCK C,Class A,317063.9593,234627.3594
WMS0851,MANSION HOUSE A,Class A,316373.8408,234149.147
WMS1176,PEMBROKE EAST A,Bigbelly Bin,318087.1862,233854.953
WMS4003,BOTANIC C,Cast Iron,315111.79,236403.211
WMS4328,MANSION HOUSE B,Cast Iron,316290.7376,233333.5171
WMS2653,CLONTARF EAST E,Class B,320236.7248,237274.2402
WMS0755,SAINT KEVINS,Class A,316189.7474,233088.8267
WMS4486,MERCHANTS QUAY B,Cast Iron,314616.3602,233866.7157
WMS2079,BALLYMUN F,Class B,314310.4773,239587.0316
WMS4153,NORTH DOCK A,Cast Iron,317459.5588,235749.2535
WMS2662,CLONTARF EAST C,Class B,319739.9454,236226.9056
WMS2734,CABRA EAST A,Class B,314168.2112,236932.6865
WMS3478,RAHENY-ST.ASSAM,Class B,322083.784,237630.3458
WMS2083,BALLYMUN F,Class B,314517.8145,239572.1751
WMS0844,SOUTH DOCK,Bigbelly Bin,317114.2419,233940.6721
WMS0379,NORTH CITY,Class A,315626.581,234581.8458
WMS4204,MOUNTJOY B,Cast Iron,316124.985,235386.6807
WMS0623,ROYAL EXCHANGE B,Class A,315904.7407,233699.571
WMS0217,NORTH CITY,Class A,315949.0277,234560.4222
WMS2952,ARRAN QUAY A,Class B,315017.8379,235226.9037
WMS2670,CLONTARF EAST C,Class B,319728.5157,235910.6124
WMS2562,DRUMCONDRA SOUTH A,Class B,316683.8373,237481.3829
WMS0811,MANSION HOUSE B,Class A,316151.5838,233880.105
WMS4166,NORTH DOCK C,Cast Iron,316851.8481,234559.9402
WMS4196,ARRAN QUAY E,Cast Iron,314319.6883,234904.9478
WMS2384,GRANGE A,Class B,321293.7701,240657.6317
WMS3333,WALKINSTOWN B,Class B,311268.2888,231341.5717
WMS2151,WHITEHALL A,Class B,315464.7653,238231.743
WMS0138,MOUNTJOY A,Class A,316430.4012,234832.3681
WMS2021,FINGLAS NORTH C,Class B,313311.1403,239096.0774
WMS0191,NORTH CITY,Class A,316215.9335,234513.9996
WMS4193,ARRAN QUAY E,Cast Iron,314439.024,234737.9874
WMS4356,SAINT KEVINS,Cast Iron,316113.9752,233031.9957
WMS3194,RATHFARNHAM,Class B,315561.0616,229802.2866
WMS4433,SAINT KEVINS,Cast Iron,315522.4013,232609.1672
WMS2929,INNS QUAY B,Class B,315552.6931,235559.0298
WMS1609,DRUMCONDRA SOUTH A,Bigbelly Bin,316309.7621,237057.3125
WMS0055,CLONTARF EAST B,Class A,320809.9891,235840.7693
WMS1365,CLONTARF EAST D,Bigbelly Bin,319519.5861,237125.5868
WMS4456,USHERS A,Cast Iron,313347.2009,233762.3618
WMS0048,CLONTARF EAST B,Class A,320183.1832,235717.0681
WMS0444,ROYAL EXCHANGE A,Class A,315289.5199,234034.488
WMS4247,ROTUNDA A,Cast Iron,316103.8589,235176.5479
WMS3356,KIMMAGE E,Class B,313200.2102,230471.4254
WMS3226,TERENURE B,Class B,314513.5892,230707.4272
WMS3074,PEMBROKE EAST D,Class B,319552.2247,231086.5743
WMS2458,GRANGE E,Class B,321389.0225,238504.5395
WMS3603,BALLYGALL A,Class B,313217.9254,238921.2513
WMS3109,PEMBROKE EAST D,Class B,318261.8377,230827.2271
WMS3384,CRUMLIN F,Class B,311871.5243,231931.4694
WMS2778,CABRA WEST D,Class B,313587.8904,235770.0631
WMS2505,CLONTARF WEST C,Class B,319038.2235,236787.3143
WMS2918,ARRAN QUAY D,Class B,313700.1233,234431.1891
WMS2308,BEAUMONT C,Class B,319055.8773,238857.5802
WMS4453,SAINT KEVINS,Cast Iron,315895.9778,232605.4874
WMS2201,WHITEHALL B,Class B,315924.0021,238887.3394
WMS0937,PEMBROKE WEST C,Bigbelly Bin,317256.6929,233309.4012
WMS2823,ASHTOWN B,Class B,311945.0171,236440.9075
WMS0054,CLONTARF EAST B,Class A,320759.0923,235823.3744
WMS0817,MANSION HOUSE B,Class A,316534.4577,233731.7527
WMS4515,MERCHANTS QUAY C,Cast Iron,314232.9511,233241.2403
WMS1173,RATHMINES EAST D,Bigbelly Bin,316300.916,231940.5109
WMS1076,CLONTARF WEST D,Bigbelly Bin,317772.6515,236330.7818
WMS2248,KILMORE A,Class B,317481.3927,240219.6679
WMS0452,WOOD QUAY A,Class A,315155.1755,234040.016
WMS1204,NORTH DOCK B,Bigbelly Bin,317806.5755,234396.9099
WMS0473,ROYAL EXCHANGE A,Class A,315655.0698,234031.2951
WMS2086,BALLYGALL B,Class B,314366.5645,238474.201
WMS2250,KILMORE A,Class B,317742.8831,240060.7417
WMS0116,NORTH DOCK C,Class A,316481.2113,234703.916
WMS0129,MOUNTJOY A,Class A,316549.8401,234857.9027
WMS1255,SOUTH DOCK,Bigbelly Bin,317644.8091,234052.4588
WMS4330,MANSION HOUSE B,Cast Iron,316268.2931,233359.5394
WMS4585,MERCHANTS QUAY C,Cast Iron,314382.415,233308.6999
WMS3590,CLONTARF WEST D,Class B,317462.5488,236173.234
WMS0570,ROYAL EXCHANGE A,Class A,315555.3472,233322.8399
WMS2963,SOUTH DOCK,Class B,317486.641,233428.6479
WMS4334,SOUTH DOCK,Cast Iron,316751.389,233191.4669
WMS0894,PEMBROKE EAST C,Bigbelly Bin,319412.6501,232388.6353
WMS2318,CLONTARF WEST A,Class B,319254.2666,238208.9817
WMS3310,USHERS F,Class B,313198.2922,233386.3251
WMS1115,NORTH CITY,Bigbelly Bin,315700.4027,234296.6663
WMS3269,TERENURE B,Class B,314335.2216,230711.9965
WMS0740,MANSION HOUSE B,Class A,316223.0081,233326.8397
WMS4620,GRANGE C,Cast Iron,322387.2153,239813.4358
WMS0990,MERCHANTS QUAY A,Class A,315088.4905,234111.4537
WMS3065,PEMBROKE EAST B,Class B,318796.0293,232550.7034
WMS2128,BOTANIC B,Class B,315699.9781,236548.8128
WMS0705,SAINT KEVINS,Class A,315675.2645,232876.6004
WMS1055,BALLYMUN B,Class A,315284.8864,240108.8733
WMS0602,BALLYMUN C,Class A,315578.8495,239815.0278
WMS0147,NORTH CITY,Class A,316261.7167,234781.1228
WMS0046,CLONTARF EAST C,Class A,320032.3495,235798.1041
WMS0992,MERCHANTS QUAY A,Class A,315017.6935,234117.2888
WMS3278,CRUMLIN C,Class B,314328.8466,232501.1825
WMS0814,MANSION HOUSE B,Class A,316245.3641,233845.8427
WMS2513,CLONTARF EAST E,Class B,320120.2746,237605.0761
WMS0114,MOUNTJOY A,Class A,316425.9616,234746.4785
WMS4567,NORTH DOCK C,Cast Iron,316958.3364,235033.4498
WMS4480,USHERS C,Cast Iron,314308.8787,233719.4662
WMS2694,BOTANIC A,Class B,315192.5168,237533.9644
WMS0043,CLONTARF EAST C,Class A,319779.0138,235858.3473
WMS2012,FINGLAS NORTH B,Class B,312957.1123,239498.7259
WMS0025,BALLYMUN C,Class A,315724.6758,240166.6725
WMS0507,BALLYGALL C,Class A,315044.4785,239118.812
WMS0128,MOUNTJOY A,Class A,316580.3901,234991.8196
WMS1014,NORTH CITY,Class A,315669.2791,234832.1616
WMS4191,ARRAN QUAY C,Cast Iron,314449.0086,234496.056
WMS2324,BEAUMONT F,Class B,317425.0362,238110.0327
WMS2195,WHITEHALL C,Class B,316536.1792,239134.8523
WMS2499,RAHENY-ST.ASSAM,Class B,321686.7949,238251.1979
WMS3505,RATHMINES EAST A,Class B,317202.6817,231991.1093
WMS2691,BOTANIC A,Class B,314975.8126,237636.7824
WMS0474,ROYAL EXCHANGE A,Class A,315664.0619,234031.4544
WMS1327,GRANGE C,Class A,321963.6701,239506.1913
WMS2849,BALLYBOUGH B,Class B,315946.2147,235743.2408
WMS0903,PEMBROKE EAST C,Bigbelly Bin,319610.6537,231517.6455
WMS4457,USHERS A,Cast Iron,312843.6016,233704.0874
WMS3108,PEMBROKE EAST D,Class B,318298.3092,230812.7952
WMS2252,WHITEHALL D,Class B,316907.6407,238312.8662
WMS2835,CLONTARF EAST C,Class B,319997.1804,235927.1953
WMS0036,CLONTARF EAST D,Class A,319041.9199,235911.6849
WMS3497,BALLYMUN F,Class B,314038.9179,239488.6214
WMS0367,NORTH CITY,Class A,315904.9067,234398.1277
WMS1103,CHAPELIZOD,Bigbelly Bin,310279.9187,234507.6205
WMS4243,ROTUNDA A,Cast Iron,315942.0558,235105.2871
WMS0363,NORTH CITY,Class A,315725.0692,234324.2744
WMS4134,ARRAN QUAY D,Cast Iron,313398.8477,234856.4825
WMS0092,ROTUNDA B,Class A,315562.976,235333.6883
WMS1249,SOUTH DOCK,Bigbelly Bin,317205.3061,233936.6702
WMS4545,DRUMFINN,Cast Iron,309834.8065,233683.0137
WMS4174,ROTUNDA A,Cast Iron,315812.9428,235650.0523
WMS3116,RATHMINES EAST B,Class B,317299.4859,231881.9452
WMS3067,PEMBROKE EAST A,Class B,318411.5487,233487.2233
WMS2870,DRUMCONDRA SOUTH B,Class B,316671.4748,236061.8439
WMS4367,SOUTH DOCK,Cast Iron,317175.7575,233254.6118
WMS0235,NORTH CITY,Class A,315828.7028,234876.4604
WMS0033,CLONTARF EAST D,Class A,318819.6173,236027.68
WMS3422,CARNA,Class B,308868.563,233493.7297
WMS3293,USHERS A,Class B,313308.4706,233666.7894
WMS2335,KILMORE D,Class B,319888.5969,239094.3937
WMS0535,KIMMAGE C,Class A,313935.778,231288.1438
WMS2092,BALLYGALL B,Class B,313992.6794,239136.5021
WMS3046,PEMBROKE EAST E,Class B,318240.5025,232373.0089
WMS0275,NORTH CITY,Class A,315578.0251,234571.4578
WMS0223,NORTH CITY,Class A,315903.7731,234728.2683
WMS2217,WHITEHALL B,Class B,316753.6115,238991.6443
WMS4566,ARRAN QUAY B,Cast Iron,314364.0874,234876.5489
WMS2024,FINGLAS NORTH C,Class B,313379.1477,239282.3359
WMS3472,KILMAINHAM C,Class B,311965.65,233401.3109
WMS4110,WHITEHALL A,Cast Iron,316242.4344,237960.1091
WMS1088,ARRAN QUAY C,Bigbelly Bin,314728.719,234462.1382
WMS1208,NORTH DOCK B,Bigbelly Bin,317594.7077,234416.1407
WMS2090,FINGLAS NORTH C,Class B,313652.0442,239086.1587
WMS1036,NORTH CITY,Class A,316024.7848,234751.305
WMS4338,SOUTH DOCK,Cast Iron,316841.0566,233068.2374
WMS1004,PEMBROKE EAST A,Class A,318231.8256,233991.1209
WMS0421,NORTH CITY,Class A,315360.8563,234244.3501
WMS4422,SAINT KEVINS,Cast Iron,316241.5233,232734.1062
WMS1040,ROYAL EXCHANGE A,Class A,315984.5795,234019.0551
WMS0694,SAINT KEVINS,Class A,315762.7353,233245.5001
WMS0155,BOTANIC C,Class A,315955.0283,236078.4539
WMS0395,PEMBROKE EAST A,Class A,318172.1692,233823.6583
WMS2216,WHITEHALL B,Class B,316749.0126,239020.9881
WMS0918,PEMBROKE WEST C,Bigbelly Bin,316950.5539,232339.8577
WMS4405,MANSION HOUSE A,Cast Iron,316605.0109,234214.2977
WMS1612,NORTH CITY,Class A,315862.1215,234664.0053
WMS3100,PEMBROKE WEST B,Class B,317604.8426,231619.2879
WMS2376,BEAUMONT C,Class B,318918.0695,239092.4512
WMS4035,KILMORE A,Cast Iron,317739.5561,240075.9203
WMS3130,PEMBROKE EAST D,Class B,319002.584,231206.3274
WMS0940,RATHMINES WEST E,Class A,315085.9461,230480.6891
WMS3486,BALLYMUN C,Class B,315537.4551,240378.8642
WMS4549,INCHICORE A,Cast Iron,311870.6492,233426.4788
WMS3257,TERENURE C,Class B,313520.0738,229387.8607
WMS4007,CABRA EAST A,Cast Iron,315094.3882,236340.8038
WMS1029,ROTUNDA A,Class A,315939.5539,235087.9373
WMS0763,ROYAL EXCHANGE B,Class A,315867.509,233522.1891
WMS2421,EDENMORE,Class B,320325.4148,239267.4568
WMS2059,FINGLAS SOUTH B,Class B,313232.455,238016.0631
WMS4258,MOUNTJOY A,Cast Iron,316550.1814,234810.241
WMS2859,BALLYBOUGH A,Class B,316825.6901,235715.5101
WMS4502,USHERS C,Cast Iron,314129.9057,233194.4563
WMS0347,NORTH CITY,Class A,315334.0591,234518.0382
WMS0939,RATHMINES EAST D,Class A,316291.035,231935.0964
WMS1285,NORTH DOCK C,Bigbelly Bin,317093.4962,234639.8533
WMS4292,MOUNTJOY A,Cast Iron,316391.8902,234789.828
WMS2099,BALLYGALL C,Class B,314589.2375,239155.6715
WMS2478,HARMONSTOWN B,Class B,320227.3917,237951.5231
WMS0087,MOUNTJOY B,Class A,315808.0539,235749.7357
WMS2956,INNS QUAY C,Class B,315220.0263,234281.1808
WMS3161,RATHMINES WEST A,Class B,315526.4426,231945.0995
WMS2094,BALLYGALL B,Class B,314242.5843,239165.1689
WMS0571,ROYAL EXCHANGE B,Class A,315564.3465,233352.1853
WMS2080,BALLYMUN F,Class B,314344.2469,239573.2619
WMS1133,ROYAL EXCHANGE A,Bigbelly Bin,315862.2188,234292.6969
WMS4168,NORTH DOCK C,Cast Iron,316596.0023,234884.2196
WMS1123,NORTH CITY,Bigbelly Bin,316091.245,234454.1902
WMS1048,MANSION HOUSE A,Class A,316002.5528,234216.739
WMS1331,CLONTARF EAST A,Class A,321310.8272,237762.5226
WMS1043,MANSION HOUSE B,Class A,316021.1839,233925.2681
WMS0934,PEMBROKE WEST C,Bigbelly Bin,316692.2847,232821.6749
WMS0364,NORTH CITY,Class A,315764.8491,234339.5652
WMS0928,PEMBROKE WEST C,Bigbelly Bin,317131.4004,232838.7272
WMS2295,BEAUMONT B,Class B,318742.6012,238724.5918
WMS2228,WHITEHALL C,Class B,316863.2546,239728.9025
WMS2595,CLONTARF WEST D,Class B,317224.5685,236295.0966
WMS2802,CABRA WEST C,Class B,313016.2438,236107.1847
WMS2671,CLONTARF EAST D,Class B,319160.8721,235928.4164
WMS2766,CABRA WEST B,Class B,313609.7435,236536.2081
WMS3474,INCHICORE A,Class B,311516.8382,233002.0959
WMS3361,WALKINSTOWN C,Class B,312278.6963,231269.6438
WMS0094,INNS QUAY B,Class A,315593.9145,235447.6892
WMS0713,ROYAL EXCHANGE B,Class A,315582.5054,233271.1884
WMS2897,NORTH DOCK B,Class B,317767.4123,234737.1778
WMS2403,GRANGE A,Class B,322199.2658,240341.3061
WMS3438,WALKINSTOWN A,Class B,311367.0199,231702.7006
WMS1144,ROYAL EXCHANGE A,Bigbelly Bin,315508.1374,234133.7524
WMS1617,NORTH CITY,Bigbelly Bin,315626.38,234271.6665
WMS0564,ROYAL EXCHANGE A,Class A,315556.7755,233561.9692
WMS2502,CLONTARF EAST A,Class B,320463.6713,237746.5194
WMS1392,ROYAL EXCHANGE A,Bigbelly Bin,315917.164,234218.4186
WMS2765,CABRA WEST B,Class B,313489.0878,236549.5415
WMS0615,MANSION HOUSE B,Class A,315905.5749,233592.0024
WMS0196,NORTH DOCK C,Class A,316384.0175,234522.3299
WMS0665,ROYAL EXCHANGE B,Class A,315734.3784,233855.527
WMS4169,RAHENY-ST.ASSAM,Cast Iron,322119.6906,238178.5685
WMS1098,USHERS A,Bigbelly Bin,313762.6594,234220.9524
WMS2455,AYRFIELD,Class B,320733.111,239905.8734
WMS3097,PEMBROKE WEST B,Class B,317423.5231,231757.6882
WMS0325,NORTH CITY,Class A,315480.7634,234702.836
WMS2067,BALLYMUN F,Class B,314316.7524,239488.8989
WMS3371,WALKINSTOWN A,Class B,310593.1484,231534.2214
WMS3368,WALKINSTOWN C,Class B,312217.8709,230891.0225
WMS0813,MANSION HOUSE B,Class A,316211.9763,233856.5576
WMS2581,GRACE PARK,Class B,317181.9678,237559.9879
WMS0040,CLONTARF EAST C,Class A,319416.3383,235878.8341
WMS1082,BOTANIC C,Bigbelly Bin,315990.6671,236153.4115
WMS3503,ASHTOWN B,Class B,312341.6063,236437.5198
WMS0698,SAINT KEVINS,Class A,315744.3517,233097.3924
WMS2220,WHITEHALL C,Class B,317018.0482,240046.5989
WMS0247,NORTH CITY,Class A,315949.3471,234457.8319
WMS2525,CLONTARF WEST C,Class B,318621.8972,236632.1014
